timestamp,device_id,device_type,cpu_usage,memory_usage,network_in_kb,network_out_kb,packet_rate,avg_response_time_ms,service_access_count,failed_auth_attempts,is_encrypted,geo_location_variation,label
2025-06-20 14:48:28.452400,sensor_17,sensor,53.51,78.089,272,1927,1689,203.11200000000002,8,2,0,6.83,Anomaly_DoS
2025-06-20 14:48:29.452400,thermostat_48,thermostat,77.13,28.8,712,399,671,46.12,6,10,1,14.75,Normal
2025-06-20 14:48:30.452400,smart_light_20,smart,25.63,27.77,1091,629,624,224.8,4,8,0,6.01,Normal
2025-06-20 14:48:31.452400,smart_light_19,smart,95.0,86.435,2260,1135,1315,768.294,1,9,0,10.39,Anomaly_DoS
2025-06-20 14:48:32.452400,sensor_28,sensor,20.1,61.41,1342,642,637,197.33,7,9,0,11.79,Normal
2025-06-20 14:48:33.452400,smart_light_30,smart,58.57,23.0,20,942,116,84.07,2,10,1,8.0,Normal
2025-06-20 14:48:34.452400,smart_light_40,smart,29.58,81.52,1018,299,804,154.54,8,7,0,9.38,Normal
2025-06-20 14:48:35.452400,sensor_40,sensor,48.4,38.68,377,1033,505,24.26,3,0,1,15.33,Normal
2025-06-20 14:48:36.452400,thermostat_44,thermostat,50.368,61.39,561,795,430,23.82,13,13,1,11.53,Anomaly_Injection
2025-06-20 14:48:37.452400,thermostat_21,thermostat,95.0,90.0,1134,2026,312,867.762,5,3,0,10.19,Anomaly_DoS
2025-06-20 14:48:38.452400,smart_light_1,smart,81.31,57.71,787,582,660,45.5,3,1,0,2.02,Normal
2025-06-20 14:48:39.452400,camera_48,camera,50.45,17.23,1218,444,624,180.22,7,7,0,7.07,Normal
2025-06-20 14:48:40.452400,camera_38,camera,40.35,46.01,492,264,439,338.51,3,0,1,16.19,Normal
2025-06-20 14:48:41.452400,sensor_30,sensor,95.0,48.345,824,19,939,824.652,8,5,0,19.21,Anomaly_DoS
2025-06-20 14:48:42.452400,camera_4,camera,27.14,52.92,553,927,745,65.57,1,7,1,2.18,Normal
2025-06-20 14:48:43.452400,sensor_36,sensor,32.46,65.86,961,457,856,369.74,9,4,0,13.71,Normal
2025-06-20 14:48:44.452400,smart_light_39,smart,67.38,71.75,1388,423,647,217.91,3,3,0,3.84,Normal
2025-06-20 14:48:45.452400,camera_43,camera,17.84,73.63,35,1492,964,274.77,12,11,1,15.938305736254339,Anomaly_Spoofing
2025-06-20 14:48:46.452400,smart_light_3,smart,27.56,65.43,678,1300,861,479.98,7,7,0,9.85,Normal
2025-06-20 14:48:47.452400,thermostat_49,thermostat,54.87,36.91,992,147,991,50.32,6,5,0,5.81,Normal
2025-06-20 14:48:48.452400,camera_2,camera,95.0,89.412,1828,1687,519,305.334,5,5,0,6.4,Anomaly_DoS
2025-06-20 14:48:49.452400,thermostat_26,thermostat,18.81,33.22,693,230,663,54.87,9,6,1,7.26,Normal
2025-06-20 14:48:50.452400,sensor_44,sensor,38.71,25.74,728,1249,588,408.88,9,8,0,12.51,Normal
2025-06-20 14:48:51.452400,sensor_30,sensor,55.235,57.523,1990,1762,1480,536.22,9,7,1,9.93,Anomaly_DoS
2025-06-20 14:48:52.452400,sensor_15,sensor,63.33,33.43,589,359,801,115.59,3,5,0,2.14,Normal
2025-06-20 14:48:53.452400,sensor_19,sensor,68.77,15.69,98,941,378,465.0,8,2,0,9.94,Normal
2025-06-20 14:48:54.452400,sensor_18,sensor,16.56,51.28,1491,993,795,213.71,1,1,0,18.8,Normal
2025-06-20 14:48:55.452400,camera_25,camera,36.37,21.34,241,212,432,432.82,2,6,0,15.11,Normal
2025-06-20 14:48:56.452400,sensor_5,sensor,15.8,19.04,183,779,880,377.19,8,1,0,17.28,Normal
2025-06-20 14:48:57.452400,sensor_49,sensor,19.14,51.33,1185,1424,685,431.13,4,10,0,14.12,Normal
2025-06-20 14:48:58.452400,sensor_47,sensor,39.63,24.61,107,1327,69,499.86,5,6,1,10.08,Normal
2025-06-20 14:48:59.452400,thermostat_8,thermostat,15.88,15.6,1080,669,181,117.21,3,5,0,16.21,Normal
2025-06-20 14:49:00.452400,thermostat_42,thermostat,58.93,15.42,1039,784,581,165.05,1,4,1,10.17,Normal
2025-06-20 14:49:01.452400,smart_light_8,smart,57.61,58.39,668,845,546,197.41,8,9,1,8.66,Normal
2025-06-20 14:49:02.452400,sensor_33,sensor,28.98,10.67,437,164,503,203.1,3,8,0,2.59,Normal
2025-06-20 14:49:03.452400,smart_light_23,smart,74.45,83.86,1293,1182,533,421.07,5,6,0,6.44,Normal
2025-06-20 14:49:04.452400,smart_light_15,smart,28.09,26.19,689,961,156,25.84,1,2,0,6.17,Normal
2025-06-20 14:49:05.452400,camera_11,camera,67.66,10.28,706,453,914,480.19,4,2,0,19.55,Normal
2025-06-20 14:49:06.452400,camera_1,camera,80.0,53.21,1051,116,555,420.74,16,12,0,10.11,Anomaly_Injection
2025-06-20 14:49:07.452400,camera_35,camera,41.87,62.77,830,775,221,304.68,5,4,1,14.04,Normal
2025-06-20 14:49:08.452400,thermostat_49,thermostat,60.58,32.04,948,1148,652,259.85,6,0,0,9.46,Normal
2025-06-20 14:49:09.452400,camera_43,camera,75.71000000000001,88.606,76,222,636,881.874,3,3,1,10.0,Anomaly_DoS
2025-06-20 14:49:10.452400,sensor_48,sensor,76.696,10.97,223,169,221,54.9,14,12,0,2.39,Anomaly_Injection
2025-06-20 14:49:11.452400,smart_light_33,smart,81.6,47.74,288,354,648,74.19,1,10,1,15.99,Normal
2025-06-20 14:49:12.452400,smart_light_42,smart,49.36,73.75,1426,686,306,197.72,9,8,0,19.97,Normal
2025-06-20 14:49:13.452400,sensor_22,sensor,40.5,82.34,763,64,206,205.88,4,2,0,16.26,Normal
2025-06-20 14:49:14.452400,sensor_10,sensor,80.0,19.47,169,746,428,102.41,19,14,0,4.28,Anomaly_Injection
2025-06-20 14:49:15.452400,sensor_31,sensor,86.66,16.53,830,49,903,265.75,9,10,0,6.49,Normal
2025-06-20 14:49:16.452400,thermostat_29,thermostat,42.42,66.22,1413,218,400,485.88,3,6,0,18.74,Normal
2025-06-20 14:49:17.452400,camera_29,camera,95.0,74.87800000000001,1008,1152,1479,649.98,1,5,0,12.81,Anomaly_DoS
2025-06-20 14:49:18.452400,smart_light_28,smart,81.39,42.02,383,1051,118,467.72,5,0,0,13.23,Normal
2025-06-20 14:49:19.452400,smart_light_1,smart,38.2,42.26,869,1480,703,468.72,9,4,0,15.62,Normal
2025-06-20 14:49:20.452400,sensor_32,sensor,13.29,30.27,1212,30,488,387.8,9,3,0,8.82,Normal
2025-06-20 14:49:21.452400,sensor_2,sensor,76.34,44.24,222,690,444,271.84,9,8,0,12.36,Normal
2025-06-20 14:49:22.452400,camera_30,camera,17.2,42.3,689,1240,519,227.52,2,9,1,15.6,Normal
2025-06-20 14:49:23.452400,camera_41,camera,71.72,25.03,994,134,580,280.6,2,10,0,13.25,Normal
2025-06-20 14:49:24.452400,thermostat_11,thermostat,16.95,70.98,306,645,851,51.07,14,5,1,18.23101246390804,Anomaly_Spoofing
2025-06-20 14:49:25.452400,sensor_3,sensor,33.34,77.18,1784,1100,827,89.6,17,7,1,17.512759134276727,Anomaly_Spoofing
2025-06-20 14:49:26.452400,sensor_37,sensor,17.66,41.2,1443,883,50,429.06,3,8,0,0.72,Normal
2025-06-20 14:49:27.452400,thermostat_36,thermostat,76.47,65.92,801,551,759,307.05,3,0,0,17.59,Normal
2025-06-20 14:49:28.452400,smart_light_14,smart,52.72,74.35,133,351,317,425.83,8,8,0,15.42,Normal
2025-06-20 14:49:29.452400,sensor_16,sensor,56.6,44.15,151,986,836,432.37,3,5,0,11.74,Normal
2025-06-20 14:49:30.452400,thermostat_48,thermostat,85.48,74.03,244,594,102,419.9,6,8,1,14.01,Normal
2025-06-20 14:49:31.452400,sensor_9,sensor,23.17,64.44,345,1459,875,27.69,7,7,1,6.74,Normal
2025-06-20 14:49:32.452400,sensor_31,sensor,64.77,23.25,540,78,371,309.58,16,5,0,15.643661829657807,Anomaly_Spoofing
2025-06-20 14:49:33.452400,sensor_21,sensor,80.27,70.24,975,1292,329,472.06,2,0,0,11.57,Normal
2025-06-20 14:49:34.452400,smart_light_44,smart,47.36,66.28,529,1379,100,314.38,1,5,1,19.44,Normal
2025-06-20 14:49:35.452400,thermostat_28,thermostat,26.18,67.96,1096,1464,934,438.22,6,9,0,10.43,Normal
2025-06-20 14:49:36.452400,camera_36,camera,26.19,57.53,1077,1415,285,191.88,5,0,0,13.83,Normal
2025-06-20 14:49:37.452400,sensor_43,sensor,77.35,29.34,814,385,467,468.51,8,7,1,9.22,Normal
2025-06-20 14:49:38.452400,camera_36,camera,39.33,50.87,1102,184,230,77.72,1,9,1,15.68,Normal
2025-06-20 14:49:39.452400,camera_18,camera,39.99,67.32,749,1031,500,253.8,8,1,1,12.76,Normal
2025-06-20 14:49:40.452400,camera_13,camera,18.81,52.63,218,876,662,112.87,2,3,1,3.67,Normal
2025-06-20 14:49:41.452400,smart_light_43,smart,75.86,21.86,1172,39,825,136.76,2,4,1,12.62,Normal
2025-06-20 14:49:42.452400,camera_41,camera,79.79,63.73,845,367,411,431.68,8,9,0,4.44,Normal
2025-06-20 14:49:43.452400,smart_light_48,smart,80.16,27.98,1474,1117,709,300.14,8,2,0,17.67,Normal
2025-06-20 14:49:44.452400,smart_light_13,smart,46.431999999999995,69.4,460,418,915,166.26,16,10,0,8.42,Anomaly_Injection
2025-06-20 14:49:45.452400,sensor_13,sensor,55.65,72.56,825,1409,875,314.45,4,2,0,6.49,Normal
2025-06-20 14:49:46.452400,thermostat_39,thermostat,95.0,90.0,1526,1983,823,778.8240000000001,6,7,1,5.83,Anomaly_DoS
2025-06-20 14:49:47.452400,thermostat_4,thermostat,43.14,12.88,1373,1154,611,486.17,9,7,1,18.33,Normal
2025-06-20 14:49:48.452400,sensor_47,sensor,34.31,27.01,1118,496,275,141.21,1,3,0,14.49,Normal
2025-06-20 14:49:49.452400,sensor_9,sensor,10.67,52.35,407,1005,945,351.73,4,6,1,3.56,Normal
2025-06-20 14:49:50.452400,thermostat_22,thermostat,37.12,44.41,1322,1465,927,260.31,5,7,0,5.44,Normal
2025-06-20 14:49:51.452400,camera_16,camera,40.41,78.8,1293,229,357,298.74,2,7,1,7.04,Normal
2025-06-20 14:49:52.452400,sensor_28,sensor,56.79,43.87,1297,895,672,273.18,3,10,0,11.87,Normal
2025-06-20 14:49:53.452400,camera_25,camera,89.84,25.05,1088,1070,781,230.02,1,4,1,18.08,Normal
2025-06-20 14:49:54.452400,camera_7,camera,30.63,40.07,1247,1309,689,231.07,6,10,1,8.63,Normal
2025-06-20 14:49:55.452400,camera_44,camera,26.42,35.35,910,137,50,22.26,2,1,1,2.74,Normal
2025-06-20 14:49:56.452400,smart_light_38,smart,64.08,40.35,76,291,514,318.17,9,4,0,10.38,Normal
2025-06-20 14:49:57.452400,smart_light_22,smart,19.52,58.57,913,520,660,466.29,1,5,0,4.13,Normal
2025-06-20 14:49:58.452400,smart_light_29,smart,19.47,62.9,995,149,139,429.04,6,3,1,10.21,Normal
2025-06-20 14:49:59.452400,sensor_5,sensor,52.1,22.4,602,877,493,225.68,3,10,0,7.38,Normal
2025-06-20 14:50:00.452400,thermostat_14,thermostat,64.15,82.95,1345,1200,714,232.9,4,8,0,13.17,Normal
2025-06-20 14:50:01.452400,sensor_6,sensor,24.77,79.82,185,181,186,53.69,1,9,1,3.05,Normal
2025-06-20 14:50:02.452400,smart_light_37,smart,36.2,52.64,814,120,700,160.59,4,9,1,7.35,Normal
2025-06-20 14:50:03.452400,thermostat_39,thermostat,94.44500000000001,31.198,596,358,1745,515.916,7,4,1,14.13,Anomaly_DoS
2025-06-20 14:50:04.452400,sensor_12,sensor,31.41,48.29,226,1173,208,492.7,9,7,0,3.31,Normal
2025-06-20 14:50:05.452400,camera_40,camera,10.58,18.78,618,1171,846,251.6,8,8,0,17.69,Normal
2025-06-20 14:50:06.452400,sensor_37,sensor,58.28,35.71,1454,1008,470,389.62,11,9,1,16.402805510203553,Anomaly_Spoofing
2025-06-20 14:50:07.452400,smart_light_23,smart,11.25,44.93,660,1341,512,199.93,3,0,1,11.93,Normal
2025-06-20 14:50:08.452400,smart_light_17,smart,15.7,75.67,934,370,289,453.66,1,5,1,6.05,Normal
2025-06-20 14:50:09.452400,sensor_11,sensor,33.5,65.93,406,107,392,365.01,15,11,1,16.644035284952146,Anomaly_Spoofing
2025-06-20 14:50:10.452400,sensor_23,sensor,60.58,63.0,13,1405,382,193.58,8,6,0,2.19,Normal
2025-06-20 14:50:11.452400,thermostat_45,thermostat,62.87,90.0,1698,1389,856,497.61,8,1,0,19.65,Anomaly_DoS
2025-06-20 14:50:12.452400,camera_29,camera,41.07,22.03,712,526,357,142.12,12,10,0,17.756988887374252,Anomaly_Spoofing
2025-06-20 14:50:13.452400,camera_43,camera,14.24,52.93,1434,637,547,72.19,6,9,0,7.73,Normal
2025-06-20 14:50:14.452400,smart_light_7,smart,68.17,47.5,169,245,883,307.29,1,1,1,6.11,Normal
2025-06-20 14:50:15.452400,thermostat_49,thermostat,70.56,53.47,1319,437,873,223.75,9,3,0,16.95,Normal
2025-06-20 14:50:16.452400,camera_41,camera,83.74,72.69,1118,1199,560,207.92,4,5,0,8.57,Normal
2025-06-20 14:50:17.452400,sensor_11,sensor,50.39,60.83,555,1025,339,294.64,6,6,0,7.84,Normal
2025-06-20 14:50:18.452400,camera_27,camera,53.51,11.22,719,1233,302,147.56,7,6,0,6.41,Normal
2025-06-20 14:50:19.452400,smart_light_5,smart,41.12,71.6,136,1402,201,123.72,10,6,1,18.850583656504064,Anomaly_Spoofing
2025-06-20 14:50:20.452400,camera_5,camera,35.512,16.85,1639,884,184,209.62,12,12,1,6.1,Anomaly_Injection
2025-06-20 14:50:21.452400,camera_46,camera,25.55,77.97,1056,1388,782,186.99,1,4,1,9.34,Normal
2025-06-20 14:50:22.452400,sensor_35,sensor,39.38,47.88,28,804,415,346.55,3,10,1,16.38,Normal
2025-06-20 14:50:23.452400,sensor_1,sensor,84.39,22.42,973,954,343,74.59,7,1,1,9.11,Normal
2025-06-20 14:50:24.452400,smart_light_6,smart,25.3,14.29,1419,619,749,85.54,6,2,1,0.5,Normal
2025-06-20 14:50:25.452400,sensor_34,sensor,85.685,51.933,1018,1410,944,249.588,7,5,1,10.84,Anomaly_DoS
2025-06-20 14:50:26.452400,camera_30,camera,60.18,38.68,390,381,992,339.68,1,5,0,12.87,Normal
2025-06-20 14:50:27.452400,thermostat_49,thermostat,18.26,32.47,1269,1372,860,286.1,5,1,1,4.91,Normal
2025-06-20 14:50:28.452400,camera_49,camera,73.85,56.71,798,395,313,137.69,6,0,1,12.23,Normal
2025-06-20 14:50:29.452400,camera_17,camera,23.71,34.9,35,274,530,201.21,6,7,0,8.42,Normal
2025-06-20 14:50:30.452400,sensor_32,sensor,46.235,90.0,2834,625,679,760.086,3,0,1,7.56,Anomaly_DoS
2025-06-20 14:50:31.452400,thermostat_17,thermostat,27.77,57.15,884,561,264,478.22,13,9,0,17.726040981700944,Anomaly_Spoofing
2025-06-20 14:50:32.452400,camera_12,camera,37.67,71.32,1428,21,960,481.76,9,10,1,18.39,Normal
2025-06-20 14:50:33.452400,camera_50,camera,95.0,57.263,2406,1107,1275,55.818000000000005,5,8,1,5.42,Anomaly_DoS
2025-06-20 14:50:34.452400,sensor_50,sensor,36.99,45.66,1344,123,606,164.18,11,5,0,15.290668848499422,Anomaly_Spoofing
2025-06-20 14:50:35.452400,thermostat_23,thermostat,17.97,75.61,816,254,50,310.17,5,3,1,14.31,Normal
2025-06-20 14:50:36.452400,smart_light_3,smart,50.54,11.67,654,1263,385,145.86,3,2,1,2.11,Normal
2025-06-20 14:50:37.452400,sensor_9,sensor,40.69,68.4,99,1375,453,335.4,4,4,1,5.34,Normal
2025-06-20 14:50:38.452400,sensor_49,sensor,17.55,45.37,634,862,404,234.89,8,0,0,2.54,Normal
2025-06-20 14:50:39.452400,camera_48,camera,42.62,20.47,1406,1245,847,85.82,8,1,1,2.86,Normal
2025-06-20 14:50:40.452400,sensor_18,sensor,47.28,17.5,1395,1475,426,475.67,1,10,0,18.21,Normal
2025-06-20 14:50:41.452400,smart_light_17,smart,37.55,60.08,543,902,233,320.01,5,6,0,7.25,Normal
2025-06-20 14:50:42.452400,thermostat_20,thermostat,64.168,47.45,1132,79,788,338.87,13,9,0,1.03,Anomaly_Injection
2025-06-20 14:50:43.452400,sensor_40,sensor,71.83,68.19,1193,925,516,438.91,6,3,1,1.86,Normal
2025-06-20 14:50:44.452400,camera_2,camera,37.88,63.49,622,1202,469,204.94,4,8,0,6.3,Normal
2025-06-20 14:50:45.452400,smart_light_40,smart,48.35,54.94,1387,1100,215,237.86,3,3,1,4.86,Normal
2025-06-20 14:50:46.452400,camera_14,camera,62.66,18.45,48,626,141,265.24,5,8,0,3.32,Normal
2025-06-20 14:50:47.452400,sensor_4,sensor,65.73,18.55,930,971,810,445.69,7,2,0,12.41,Normal
2025-06-20 14:50:48.452400,smart_light_50,smart,64.19,49.56,929,1359,695,164.58,7,0,0,1.81,Normal
2025-06-20 14:50:49.452400,smart_light_24,smart,89.375,66.324,1016,1407,611,849.888,3,0,1,13.87,Anomaly_DoS
2025-06-20 14:50:50.452400,camera_23,camera,45.01,25.35,641,550,781,336.12,8,3,0,0.83,Normal
2025-06-20 14:50:51.452400,sensor_18,sensor,76.62,40.88,395,313,349,186.19,2,3,1,11.99,Normal
2025-06-20 14:50:52.452400,thermostat_2,thermostat,16.61,47.51,593,1224,224,288.83,2,1,1,14.34,Normal
2025-06-20 14:50:53.452400,sensor_4,sensor,36.0,81.93,1361,723,790,55.63,8,4,1,8.95,Normal
2025-06-20 14:50:54.452400,camera_12,camera,17.57,30.88,456,1077,787,276.0,3,6,0,8.15,Normal
2025-06-20 14:50:55.452400,thermostat_39,thermostat,60.0,57.36,279,755,569,379.79,5,3,0,18.73,Normal
2025-06-20 14:50:56.452400,camera_1,camera,95.0,90.0,1766,1903,951,63.684000000000005,2,6,0,8.57,Anomaly_DoS
2025-06-20 14:50:57.452400,camera_42,camera,41.39,43.53,813,617,51,403.86,9,4,0,11.58,Normal
2025-06-20 14:50:58.452400,smart_light_12,smart,47.44,18.55,1385,548,776,112.82,9,9,0,14.24,Normal
2025-06-20 14:50:59.452400,thermostat_2,thermostat,35.07,66.89,463,329,808,466.37,1,5,1,1.74,Normal
2025-06-20 14:51:00.452400,camera_21,camera,95.0,90.0,2124,976,1234,356.54400000000004,9,6,0,13.63,Anomaly_DoS
2025-06-20 14:51:01.452400,thermostat_3,thermostat,85.84,77.8,1031,358,452,343.46,5,0,0,8.85,Normal
2025-06-20 14:51:02.452400,camera_9,camera,43.85,23.4,584,1481,260,169.04,9,8,1,10.24,Normal
2025-06-20 14:51:03.452400,smart_light_7,smart,71.74,28.47,609,937,254,204.69,5,4,1,16.83,Normal
2025-06-20 14:51:04.452400,smart_light_49,smart,80.0,78.73,2610,499,422,289.06,13,12,0,0.4,Anomaly_Injection
2025-06-20 14:51:05.452400,sensor_8,sensor,28.56,72.82,787,1251,653,410.26,4,7,0,0.2,Normal
2025-06-20 14:51:06.452400,sensor_27,sensor,63.92,47.28,1475,189,621,164.59,5,0,1,1.47,Normal
2025-06-20 14:51:07.452400,camera_30,camera,78.88,76.86,742,134,583,157.61,1,5,0,16.59,Normal
2025-06-20 14:51:08.452400,camera_27,camera,20.32,79.39,998,223,269,488.78,6,1,0,9.64,Normal
2025-06-20 14:51:09.452400,sensor_9,sensor,86.33,12.28,581,1229,955,396.37,6,4,0,2.57,Normal
2025-06-20 14:51:10.452400,sensor_23,sensor,52.94,53.1,1244,1006,846,298.73,2,6,1,14.99,Normal
2025-06-20 14:51:11.452400,smart_light_43,smart,60.89,36.11,1231,1325,735,252.33,3,9,1,4.57,Normal
2025-06-20 14:51:12.452400,camera_40,camera,76.45,58.81,1253,308,557,494.0,10,5,1,19.657508276775197,Anomaly_Spoofing
2025-06-20 14:51:13.452400,smart_light_41,smart,80.08,75.53,108,1355,657,184.38,7,5,0,9.77,Normal
2025-06-20 14:51:14.452400,sensor_28,sensor,53.85,57.83,1211,712,263,313.94,9,8,0,1.95,Normal
2025-06-20 14:51:15.452400,camera_37,camera,22.636,39.12,1476,539,318,468.01,13,9,0,2.45,Anomaly_Injection
2025-06-20 14:51:16.452400,thermostat_13,thermostat,27.9,17.29,1270,608,831,326.22,5,10,1,2.05,Normal
2025-06-20 14:51:17.452400,sensor_8,sensor,12.97,51.8,308,670,946,84.17,7,3,1,4.24,Normal
2025-06-20 14:51:18.452400,thermostat_36,thermostat,29.27,57.9,205,587,383,238.55,3,5,1,5.47,Normal
2025-06-20 14:51:19.452400,camera_30,camera,72.56,15.98,1276,1259,932,135.07,9,8,1,9.01,Normal
2025-06-20 14:51:20.452400,camera_48,camera,64.7,73.88,103,61,205,289.15,8,6,0,15.51,Normal
2025-06-20 14:51:21.452400,thermostat_19,thermostat,81.45,51.73,844,126,766,250.68,2,1,0,2.5,Normal
2025-06-20 14:51:22.452400,sensor_16,sensor,81.13,53.23,931,368,552,96.34,4,3,0,4.92,Normal
2025-06-20 14:51:23.452400,thermostat_40,thermostat,23.32,69.96,995,1201,836,207.09,7,4,1,14.68,Normal
2025-06-20 14:51:24.452400,thermostat_17,thermostat,45.676,61.69,2505,721,330,356.94,19,11,0,16.11,Anomaly_Injection
2025-06-20 14:51:25.452400,thermostat_21,thermostat,48.087999999999994,22.17,1177,660,101,146.35,14,10,0,15.41,Anomaly_Injection
2025-06-20 14:51:26.452400,thermostat_15,thermostat,66.36,56.91,908,676,519,412.89,16,11,1,19.586569160413205,Anomaly_Spoofing
2025-06-20 14:51:27.452400,camera_1,camera,30.9,45.83,1233,479,521,423.25,15,5,1,15.816910670164251,Anomaly_Spoofing
2025-06-20 14:51:28.452400,smart_light_20,smart,95.0,68.105,1692,1368,1705,729.036,7,1,0,0.34,Anomaly_DoS
2025-06-20 14:51:29.452400,sensor_13,sensor,54.57,42.36,868,912,618,187.99,5,0,1,0.32,Normal
2025-06-20 14:51:30.452400,smart_light_36,smart,80.0,84.1,1092,444,462,160.85,13,14,1,7.17,Anomaly_Injection
2025-06-20 14:51:31.452400,thermostat_31,thermostat,37.34,40.35,254,547,487,234.88200000000003,1,8,0,19.78,Anomaly_DoS
2025-06-20 14:51:32.452400,camera_11,camera,18.74,73.01,162,473,941,169.18,6,10,1,6.37,Normal
2025-06-20 14:51:33.452400,sensor_33,sensor,85.43,10.79,384,625,825,295.05,9,8,0,17.67,Normal
2025-06-20 14:51:34.452400,camera_15,camera,95.0,45.81,1278,969,528,852.5699999999999,4,2,0,12.79,Anomaly_DoS
2025-06-20 14:51:35.452400,thermostat_25,thermostat,79.996,27.77,1551,273,289,284.24,14,13,1,8.47,Anomaly_Injection
2025-06-20 14:51:36.452400,camera_37,camera,41.47,66.6,428,475,581,482.87,3,5,1,8.32,Normal
2025-06-20 14:51:37.452400,thermostat_12,thermostat,20.27,58.06,384,793,422,392.42,8,2,0,14.75,Normal
2025-06-20 14:51:38.452400,smart_light_41,smart,89.045,68.45599999999999,1248,1135,1416,316.04400000000004,7,4,1,18.13,Anomaly_DoS
2025-06-20 14:51:39.452400,thermostat_33,thermostat,15.41,11.62,1016,972,461,417.55,7,0,1,19.33,Normal
2025-06-20 14:51:40.452400,smart_light_48,smart,76.87,16.14,629,541,835,133.11,1,5,1,1.56,Normal
2025-06-20 14:51:41.452400,thermostat_15,thermostat,54.96,32.94,292,1365,50,231.78,5,10,0,10.78,Normal
2025-06-20 14:51:42.452400,smart_light_27,smart,70.86,10.48,362,1174,342,296.42,3,2,1,1.68,Normal
2025-06-20 14:51:43.452400,sensor_9,sensor,30.17,71.82,672,827,50,270.6,11,7,1,15.9217198298241,Anomaly_Spoofing
2025-06-20 14:51:44.452400,sensor_16,sensor,11.82,11.59,1331,329,684,35.1,3,9,0,6.5,Normal
2025-06-20 14:51:45.452400,thermostat_47,thermostat,80.0,70.34,2248,989,375,124.57,17,12,0,1.66,Anomaly_Injection
2025-06-20 14:51:46.452400,sensor_21,sensor,88.2,65.88,434,1188,911,93.12,6,4,1,2.86,Normal
2025-06-20 14:51:47.452400,thermostat_13,thermostat,95.0,45.797000000000004,1540,1128,843,82.83600000000001,8,3,1,9.51,Anomaly_DoS
2025-06-20 14:51:48.452400,smart_light_3,smart,64.31,75.49,390,872,820,467.79,1,2,1,2.99,Normal
2025-06-20 14:51:49.452400,smart_light_2,smart,19.75,18.02,1383,963,876,226.56,9,1,1,12.73,Normal
2025-06-20 14:51:50.452400,thermostat_25,thermostat,73.81,53.35,455,851,728,340.81,5,4,0,0.43,Normal
2025-06-20 14:51:51.452400,smart_light_46,smart,56.34,79.42,1804,1292,621,264.51,15,7,1,19.44956517253927,Anomaly_Spoofing
2025-06-20 14:51:52.452400,sensor_17,sensor,78.29,21.89,1212,414,549,160.28,3,8,1,17.45,Normal
2025-06-20 14:51:53.452400,camera_36,camera,65.29,26.15,721,773,730,346.47,7,4,1,7.61,Normal
2025-06-20 14:51:54.452400,thermostat_9,thermostat,62.765,77.01,2268,2020,1621,377.406,9,0,0,17.33,Anomaly_DoS
2025-06-20 14:51:55.452400,sensor_50,sensor,82.39,31.27,1474,411,167,121.82,6,3,0,8.01,Normal
2025-06-20 14:51:56.452400,smart_light_38,smart,22.85,66.08,218,118,858,280.04,6,5,0,19.98,Normal
2025-06-20 14:51:57.452400,camera_33,camera,86.48,41.13,745,99,490,154.52,7,3,0,7.25,Normal
2025-06-20 14:51:58.452400,sensor_28,sensor,36.635,90.0,630,628,447,709.92,3,6,1,15.26,Anomaly_DoS
2025-06-20 14:51:59.452400,thermostat_20,thermostat,11.95,58.36,189,638,313,394.58,8,5,1,17.04,Normal
2025-06-20 14:52:00.452400,camera_40,camera,11.26,73.73,370,1254,837,127.09,3,3,0,3.24,Normal
2025-06-20 14:52:01.452400,sensor_4,sensor,24.29,81.61,583,69,332,43.36,9,8,1,13.3,Normal
2025-06-20 14:52:02.452400,camera_5,camera,50.99,18.44,406,1158,902,413.82,7,0,1,10.86,Normal
2025-06-20 14:52:03.452400,camera_8,camera,90.755,43.34,372,1819,1722,51.426,5,0,0,3.03,Anomaly_DoS
2025-06-20 14:52:04.452400,sensor_45,sensor,71.35,23.77,773,1012,393,342.2,9,10,0,14.4,Normal
2025-06-20 14:52:05.452400,thermostat_5,thermostat,35.81,36.41,508,725,94,29.76,3,6,0,16.34,Normal
2025-06-20 14:52:06.452400,camera_23,camera,79.48,66.1,284,745,509,112.0,4,2,1,5.89,Normal
2025-06-20 14:52:07.452400,thermostat_32,thermostat,30.24,40.47,484,1393,631,298.94,4,8,1,9.1,Normal
2025-06-20 14:52:08.452400,smart_light_24,smart,89.07499999999999,29.703000000000003,2874,1614,1288,240.336,1,2,1,5.57,Anomaly_DoS
2025-06-20 14:52:09.452400,smart_light_49,smart,80.0,82.84,2055,457,848,498.05,13,10,0,8.2,Anomaly_Injection
2025-06-20 14:52:10.452400,sensor_41,sensor,44.54,38.77,969,1309,866,69.58,1,2,1,8.72,Normal
2025-06-20 14:52:11.452400,thermostat_41,thermostat,21.47,15.24,170,955,353,323.09,1,2,0,18.66,Normal
2025-06-20 14:52:12.452400,thermostat_30,thermostat,87.36,80.08,363,1291,391,355.13,2,5,0,8.43,Normal
2025-06-20 14:52:13.452400,smart_light_44,smart,81.57,44.32,1396,542,596,232.11,2,4,0,9.59,Normal
2025-06-20 14:52:14.452400,smart_light_33,smart,38.81,24.74,641,432,261,432.25,7,10,1,13.54,Normal
2025-06-20 14:52:15.452400,thermostat_18,thermostat,39.17,27.34,950,425,751,251.33,9,9,0,17.94,Normal
